19.3,36.84491220,117.92478227,30.94
19.4,36.84490419,117.92478162,31.22
19.5,36.84489619,117.92478098,31.50
19.6,36.84488980,117.92478082,31.56
19.7,36.84488342,117.92478066,31.63
19.8,36.84487704,117.92478049,31.69
19.9,36.84487065,117.92478033,31.75
20.0,36.84486427,117.92478017,31.82
20.1,36.84486040,117.92478071,31.53
20.2,36.84485652,117.92478126,31.24
20.3,36.84485265,117.92478180,30.95
20.4,36.84484878,117.92478234,30.66
20.5,36.84484490,117.92478289,30.36
20.6,36.84483864,117.92478281,30.37
20.7,36.84483237,117.92478273,30.38
20.8,36.84482610,117.92478266,30.39
20.9,36.84481983,117.92478258,30.39
21.0,36.84481357,117.92478250,30.40
21.1,36.84480711,117.92478242,30.44
21.2,36.84480066,117.92478234,30.47
21.3,36.84479421,117.92478225,30.51
21.4,36.84478775,117.92478217,30.55
21.5,36.84478130,117.92478209,30.58
21.6,36.84477476,117.92478202,30.60
21.7,36.84476822,117.92478195,30.62
21.8,36.84476168,117.92478189,30.64
21.9,36.84475514,117.92478182,30.66
22.0,36.84474859,117.92478176,30.68
22.1,36.84474197,117.92478176,30.69
22.2,36.84473535,117.92478176,30.71
22.3,36.84472873,117.92478177,30.72
22.4,36.84472210,117.92478177,30.74
22.5,36.84471548,117.92478177,30.76
22.6,36.84470868,117.92478176,30.77
22.7,36.84470187,117.92478174,30.78
22.8,36.84469507,117.92478172,30.79
22.9,36.84468827,117.92478170,30.80
23.0,36.84468146,117.92478168,30.81
23.1,36.84467453,117.92478164,30.83
23.2,36.84466759,117.92478159,30.84
23.3,36.84466065,117.92478154,30.85
23.4,36.84465371,117.92478150,30.87
23.5,36.84464678,117.92478145,30.88
23.6,36.84463970,117.92478141,30.89
23.7,36.84463262,117.92478138,30.90
23.8,36.84462553,117.92478135,30.90
23.9,36.84461845,117.92478132,30.91
24.0,36.84461137,117.92478128,30.92
24.1,36.84460416,117.92477943,30.83
24.2,36.84459695,117.92477758,30.74
24.3,36.84458974,117.92477572,30.65
24.4,36.84458253,117.92477387,30.56
24.5,36.84457532,117.92477202,30.47
24.6,36.84456797,117.92477249,30.63
24.7,36.84456062,117.92477296,30.79
24.8,36.84455327,117.92477343,30.95
24.9,36.84454591,117.92477390,31.11
25.0,36.84453856,117.92477437,31.27
25.1,36.84453126,117.92477621,31.61
25.2,36.84452395,117.92477804,31.95
25.3,36.84451664,117.92477988,32.29
25.4,36.84450934,117.92478172,32.63
25.5,36.84450203,117.92478356,32.98
25.6,36.84449571,117.92478272,32.59
25.7,36.84448938,117.92478188,32.21
25.8,36.84448306,117.92478104,31.83
25.9,36.84447673,117.92478020,31.44
26.0,36.84447040,117.92477935,31.06
26.1,36.84446345,117.92477920,31.04
26.2,36.84445650,117.92477905,31.02
26.3,36.84444955,117.92477890,31.00
26.4,36.84444260,117.92477875,30.98
26.5,36.84443565,117.92477860,30.96
26.6,36.84442860,117.92477844,30.98
26.7,36.84442155,117.92477827,30.99
26.8,36.84441451,117.92477810,31.00
26.9,36.84440746,117.92477793,31.01
27.0,36.84440041,117.92477777,31.02
27.1,36.84439324,117.92477757,31.02
27.2,36.84438608,117.92477738,31.02
27.3,36.84437892,117.92477719,31.03
27.4,36.84437176,117.92477699,31.03
27.5,36.84436460,117.92477680,31.03
27.6,36.84435729,117.92477665,31.04
27.7,36.84434999,117.92477651,31.05
27.8,36.84434268,117.92477637,31.06
27.9,36.84433538,117.92477623,31.06
28.0,36.84432807,117.92477608,31.07
28.1,36.84432060,117.92477587,31.07
28.2,36.84431313,117.92477566,31.08
28.3,36.84430566,117.92477544,31.08
28.4,36.84429818,117.92477523,31.08
28.5,36.84429071,117.92477501,31.09
28.6,36.84428308,117.92477484,31.09
28.7,36.84427544,117.92477466,31.09
28.8,36.84426781,117.92477448,31.09
28.9,36.84426017,117.92477430,31.09
29.0,36.84425254,117.92477412,31.09
29.1,36.84424469,117.92477394,31.08
29.2,36.84423685,117.92477375,31.08
29.3,36.84422901,117.92477356,31.08
29.4,36.84422117,117.92477338,31.08
29.5,36.84421333,117.92477319,31.08
29.6,36.84420547,117.92477307,31.07
29.7,36.84419762,117.92477294,31.06
29.8,36.84418977,117.92477282,31.06
29.9,36.84418192,117.92477269,31.05
30.0,36.84417407,117.92477257,31.04
30.1,36.84416648,117.92477246,31.04
30.2,36.84415888,117.92477235,31.03
30.3,36.84415129,117.92477224,31.02
30.4,36.84414370,117.92477213,31.02
30.5,36.84413610,117.92477203,31.01
30.6,36.84412869,117.92477193,31.02
30.7,36.84412128,117.92477184,31.03
30.8,36.84411387,117.92477174,31.05
30.9,36.84410646,117.92477165,31.06
31.0,36.84409905,117.92477155,31.07
31.1,36.84409194,117.92477151,31.06
31.2,36.84408484,117.92477147,31.05
